
"Station Data"
Network,USUWX
"Station ID",1
"Station Name","USU Environmental Observatory"

"User Options"
"Data Type",dly
Units,english
Time,"local standard"
"Time Info","Local time is reported as Standard Time. These reports do not account for Daylight Savings"
"Missing Variable",M
"Trace Variable",T

"Start Date/End Date"
"Start Date",2018-02-07
"End Date",2025-12-08


date_time,airt_avg,netrad_avg,precip,pressure,rh_max,rh_min,swup_avg,winds_avg,winds_max
2019-01-30,20.1,-12.18583333,0,858,83,50,101.373,2.684,24.83
2019-01-31,22.1,-2.637916667,0,858,88,53,99.711333333,1.342,9.395
2019-02-01,24.6,-2.92525,0,857,91,53,101.76895833,1.79,18.119
2019-02-02,36.9,13.192041667,0.03,850,82,55,40.342458333,1.79,11.632
2019-02-03,39.2,18.224125,0.29,843,93,56,22.956333333,2.908,17.224
2019-02-04,41.5,22.903333333,0.08,842,85,48,44.215666667,4.25,21.698
2019-02-05,33.8,-5.904,0.01,842,93,48,40.022333333,2.684,19.909
2019-02-06,22.1,13.316708333,0,849,94,65,64.485625,2.237,12.079
2019-02-07,18.3,37.284958333,0.09,862,89,42,120.0955,2.237,18.567
2019-02-08,13.6,-7.282916667,0,859,75,49,113.882,3.132,22.369
2019-02-09,18.9,-13.115125,0,851,82,55,73.858625,2.013,15.435
2019-02-10,31.1,10.991166667,0.05,847,95,36,88.756416667,3.132,18.567
2019-02-11,22.3,20.866458333,0.18,856,90,42,121.04841667,2.013,15.211
2019-02-12,23.2,-10.72891667,0.04,859,66,39,102.22954167,3.132,17.448
2019-02-13,32.5,-11.55170833,0.48,849,95,41,12.051625,2.237,19.685
2019-02-14,40.8,38.590625,0.5,845,96,54,74.760291667,2.237,12.974
2019-02-15,37.8,40.693083333,0.04,847,96,40,102.67879167,2.461,31.317
2019-02-16,28.2,19.685125,0.21,850,94,41,101.01954167,1.79,10.514
2019-02-17,26.8,17.976375,0.03,851,94,42,91.188791667,2.013,16.777
2019-02-18,23,2.7169166667,0,855,87,44,127.56575,3.579,23.04
2019-02-19,18.1,14.048916667,0.02,854,87,46,102.83604167,2.908,14.987
2019-02-20,22.8,2.577125,0,847,89,51,93.955833333,2.684,21.251
2019-02-21,20.7,2.6972916667,0,847,89,38,143.80220833,3.579,20.804
2019-02-22,18.9,7.30125,0,853,76,45,151.211,2.013,12.527
2019-02-23,21.6,-3.222916667,0,860,80,39,85.178583333,2.237,12.527
2019-02-24,35.8,19.859583333,0,857,50,29,102.61920833,2.461,18.119
2019-02-25,43.2,43.546416667,0.04,852,92,30,97.909916667,3.579,18.343
2019-02-26,46.4,23.024708333,0,853,55,32,55.683458333,2.908,23.264
2019-02-27,43.7,33.189708333,0.03,855,90,34,64.714458333,2.013,14.093
2019-02-28,40.1,42.585041667,0.01,853,94,42,92.178375,2.461,14.764
2019-03-01,34,47.048083333,0,856,96,35,124.70129167,1.79,10.737
2019-03-02,30.4,-2.60675,0.17,855,97,70,51.373416667,0.895,4.921
2019-03-03,27.5,36.569166667,0,856,77,42,174.532,2.908,21.027
2019-03-04,25.5,48.540416667,0,859,64,38,154.56033333,3.355,23.04
2019-03-05,32.4,53.531958333,0.01,858,84,47,116.165125,2.461,15.211
2019-03-06,37.6,32.33575,0.41,850,93,70,44.202666667,2.013,9.171
2019-03-07,39.4,56.547333333,0.68,852,96,53,73.894666667,2.013,10.961
2019-03-08,33.3,24.605166667,0.17,846,97,70,40.665083333,2.013,18.567
2019-03-09,30.2,55.56075,0.07,853,85,43,115.05504167,1.566,8.948
2019-03-10,31.5,55.511416667,0,856,88,44,146.48525,2.684,17.672
2019-03-11,35.1,64.985833333,0,859,83,42,188.908875,2.684,15.435
2019-03-12,37.6,62.505,0,848,80,42,161.03704167,3.355,21.027
2019-03-13,29.8,25.378666667,0.08,850,95,67,65.687875,2.908,19.685
2019-03-14,30.2,46.685666667,0.23,864,96,38,187.31775,1.566,9.171
2019-03-15,31.6,76.039166667,0,867,62,31,214.07891667,3.355,16.777
2019-03-16,36.1,85.24,0,866,65,25,218.74166667,3.355,17.895
2019-03-17,39.9,84.670833333,0,864,66,22,221.27683333,3.355,17.672
2019-03-18,40.8,79.303333333,0,862,62,20,208.651125,3.132,17.001
2019-03-19,40.8,85.33125,0,863,59,14,233.79833333,4.25,22.593
2019-03-20,43.9,85.970416667,0,862,43,13,235.952125,4.698,27.514
2019-03-21,45.9,28.238375,0,856,52,26,90.920375,3.579,22.369
2019-03-22,38.8,62.49175,0.67,856,97,46,87.205708333,1.79,14.54
2019-03-23,42.8,77.681166667,0.07,858,96,54,110.98166667,2.013,12.527
2019-03-24,39,43.79525,0.36,860,94,63,62.879958333,2.461,17.672
2019-03-25,42.4,138.36333333,0,864,91,33,224.687375,3.132,18.343
2019-03-26,48.2,71.17875,0,857,57,22,184.42541667,3.803,19.461
2019-03-27,51.4,60.922041667,0,854,63,21,153.25833333,3.579,20.356
2019-03-28,46.6,116.48483333,0.21,856,94,23,196.84616667,2.908,16.553
2019-03-29,36.5,57.055625,0.33,860,95,64,79.1245,2.013,13.422
2019-03-30,40.5,144.1045,0,865,95,28,240.02616667,2.684,14.093
2019-03-31,41,120.60041667,0,863,59,28,267.37166667,3.579,17.895
2019-04-01,44.8,92.955416667,0,859,56,28,192.11041667,3.355,15.211
2019-04-02,45.1,40.170125,0.18,853,92,50,75.191083333,2.908,17.895
2019-04-03,44.6,86.6925,0.28,854,90,55,117.74320833,2.461,12.079
2019-04-04,51.3,130.07495833,0,856,80,32,215.20208333,3.132,15.435
2019-04-05,53.1,75.020125,0.04,852,90,30,148.278875,2.908,16.553
2019-04-06,46,106.11954167,0.44,857,96,43,168.83104167,2.013,15.211
2019-04-07,48.6,26.023666667,0,862,66,35,87.70425,2.684,14.316
2019-04-08,55.8,107.48416667,0,860,70,28,206.60641667,2.461,15.211
2019-04-09,47.1,21.934125,0.43,852,91,29,41.728791667,2.461,14.093
2019-04-10,38.3,30.189041667,0.31,851,97,58,66.756791667,2.908,20.804
2019-04-11,38.8,113.00825,0.05,853,89,41,179.70045833,2.461,13.198
2019-04-12,38.8,140.90575,0.06,852,94,36,199.10608333,2.237,13.198
2019-04-13,41.7,89.116208333,0.02,856,95,37,148.045625,1.79,12.079
2019-04-14,46.8,33.48825,0.21,851,93,42,62.015666667,1.79,12.527
2019-04-15,46.6,86.547583333,0.22,850,93,52,129.40479167,2.461,15.659
2019-04-16,43.9,68.540833333,0.76,852,94,51,92.416083333,1.79,8.277
2019-04-17,45.3,99.093458333,0,861,79,40,160.08825,2.237,12.527
2019-04-18,50.9,163.61916667,0,865,82,29,304.54395833,2.013,12.751
2019-04-19,56.7,161.59916667,0,860,65,21,304.84891667,3.355,16.777
2019-04-20,58.5,154.26375,0.38,850,89,17,272.16545833,3.803,19.014
2019-04-21,49.5,61.920166667,0.15,853,94,70,84.404541667,2.461,15.211
2019-04-22,51.6,164.51845833,0.01,860,95,35,263.93420833,3.355,20.356
2019-04-23,54.3,166.85579167,0,860,71,28,308.18608333,3.355,18.119
2019-04-24,56.8,111.98195833,0.16,859,79,38,199.54370833,2.461,16.106
2019-04-25,56.7,164.30541667,0,860,61,24,313.38270833,2.908,19.238
2019-04-26,57.6,54.030708333,0.13,856,74,32,124.66175,3.132,21.027
2019-04-27,55,174.7325,0,854,49,22,323.262,2.684,18.567
2019-04-28,48.9,170.74008333,0,854,53,18,324.04525,3.355,18.343
2019-04-29,44.1,104.08666667,0.01,852,64,25,201.34083333,2.908,14.764
2019-04-30,37.6,42.824208333,0.06,851,98,35,96.207875,2.013,10.737
2019-05-01,39.2,139.35316667,0.2,858,96,27,236.98929167,1.79,13.422
2019-05-02,47.8,167.29916667,0,857,51,22,314.85991667,3.355,18.343
2019-05-03,52,166.10875,0,858,52,19,314.41875,2.013,14.54
2019-05-04,55.8,171.14708333,0,854,49,16,322.00566667,3.579,20.356
2019-05-05,60.3,180.49666667,0,851,46,19,325.433,3.132,14.764
2019-05-06,59.7,165.378,0,852,55,24,296.66229167,3.355,19.909
2019-05-07,51.4,44.950166667,0.09,853,88,43,94.65725,2.461,20.132
2019-05-08,48.9,134.46245833,0.06,855,89,37,222.86779167,2.461,20.132
2019-05-09,46.4,197.39808333,0,855,75,39,336.71645833,5.816,31.317
2019-05-10,51.3,180.56166667,0,856,58,21,340.70158333,3.132,18.343
2019-05-11,56.5,181.27416667,0,857,55,22,333.357375,3.132,14.987
2019-05-12,61.2,188.25125,0,856,57,15,342.30391667,2.908,15.882
2019-05-13,64.4,192.19083333,0,856,56,17,330.08483333,3.132,17.001
2019-05-14,66.2,184.324,0,856,50,19,324.05541667,3.355,19.238
2019-05-15,66.2,131.70170833,0,852,72,20,236.07875,3.132,17.001
2019-05-16,63.5,83.222333333,0.31,847,93,21,152.28866667,3.132,40.936
2019-05-17,44.1,82.369,0.47,850,95,63,115.95575,1.79,16.33
2019-05-18,46.9,129.82854167,0.15,853,90,41,202.60341667,1.566,11.632
2019-05-19,48.9,64.124708333,0.04,847,82,43,114.0775,3.132,26.62
2019-05-20,49.1,153.14354167,0,847,82,36,262.617125,2.461,13.869
2019-05-21,45.1,91.780958333,0.14,845,89,65,141.035,2.237,14.093
2019-05-22,47.5,117.11233333,0.39,847,96,38,187.68279167,3.803,33.778
2019-05-23,46.6,85.090416667,0.02,850,73,45,149.29775,4.921,36.462
2019-05-24,47.8,149.31604167,0.41,855,93,44,231.40870833,2.013,18.343
2019-05-25,54.1,175.42670833,0.13,853,91,26,294.431125,2.684,16.553
2019-05-26,57.6,161.969125,0,850,80,17,281.095,2.684,17.001
2019-05-27,50.9,92.113625,0.17,850,90,36,148.87383333,2.013,16.33
2019-05-28,50.9,137.13325,0.37,853,95,51,194.344,1.79,9.843
2019-05-29,57,202.43383333,0,856,95,32,308.32058333,2.013,12.303
2019-05-30,59.4,196.00666667,0,857,68,28,351.599125,3.132,19.461
2019-05-31,60.6,178.70958333,0,859,66,29,308.22629167,3.132,14.987
2019-06-01,63.1,169.96583333,0,857,70,33,295.32641667,2.908,16.777
2019-06-02,63.3,133.72495833,0,856,66,30,242.043125,3.132,17.448
2019-06-03,63.3,183.84416667,0,857,71,23,324.33729167,2.908,18.79
2019-06-04,64.6,199.28541667,0,858,69,30,334.78225,3.579,16.33
2019-06-05,66.6,206.2625,0,858,64,23,358.991,3.355,22.146
2019-06-06,66.6,140.43941667,0.04,854,69,24,241.65758333,3.803,23.264
2019-06-07,59,178.14429167,0.08,853,89,37,282.252125,3.579,22.369
2019-06-08,46.2,180.70333333,0.05,864,93,27,294.23483333,2.461,15.435
2019-06-09,51.6,199.90416667,0,870,67,18,371.29441667,3.132,16.106
2019-06-10,59,193.7575,0,866,63,17,355.76954167,2.908,18.343
2019-06-11,64,194.3925,0,864,55,22,345.112875,2.908,14.316
2019-06-12,67.8,175.48458333,0,861,68,24,309.16966667,3.132,20.132
2019-06-13,69.1,162.64875,0.02,856,65,26,278.18354167,3.132,17.895
2019-06-14,67.5,169.58666667,0,855,69,32,292.32375,2.684,13.198
2019-06-15,68.5,188.47708333,0,856,66,20,331.48575,2.908,13.869
2019-06-16,67.5,187.147,0,856,56,19,328.10704167,3.132,20.356
2019-06-17,66.9,165.63191667,0,857,56,24,280.729875,3.132,22.593
2019-06-18,67.1,205.38816667,0,858,67,28,347.746375,2.684,15.882
2019-06-19,69.4,200.76833333,0,855,54,16,352.30933333,2.461,15.435
2019-06-20,60.3,112.76208333,0,852,48,18,221.12425,2.013,17.895
2019-06-21,51.1,161.67291667,0,856,55,17,309.286375,2.461,15.882
2019-06-22,54.5,176.91333333,0,859,67,23,323.33620833,2.461,15.882
2019-06-23,61,197.66470833,0,858,57,22,347.74908333,2.908,14.764
2019-06-24,66.4,203.01,0,855,54,19,349.50620833,2.237,14.316
2019-06-25,67.6,123.931875,0,854,64,17,234.63754167,2.908,21.027
2019-06-26,73.2,190.52291667,0,854,47,12,335.51670833,3.355,18.567
2019-06-27,76.6,217.17791667,0,855,32,12,360.83408333,2.908,18.79
2019-06-28,72.5,206.63333333,0,857,48,9,359.28954167,2.684,19.909
2019-06-29,69.8,204.89916667,0,860,45,10,363.41208333,2.461,14.764
2019-06-30,71.1,89.084875,0,859,56,24,172.46958333,2.684,18.79
2019-07-01,72,205.10625,0,858,60,15,355.12520833,3.355,22.146
2019-07-02,74.7,211.3775,0,854,63,11,359.04754167,2.908,19.014
2019-07-03,69.4,168.71779167,0,853,57,23,296.86570833,2.684,18.567
2019-07-04,62.2,96.859208333,0.01,858,73,29,186.07770833,2.461,19.685
2019-07-05,64.6,202.96458333,0,862,76,17,360.48854167,2.684,17.448
2019-07-06,70.9,199.68458333,0,860,54,14,347.795125,3.355,23.712
2019-07-07,75.2,194.15270833,0,855,51,13,335.508875,3.132,17.448
2019-07-08,66,128.935625,0,856,60,23,229.08783333,2.684,21.251
2019-07-09,66.9,188.833,0,860,77,21,336.50291667,3.132,21.922
2019-07-10,75.4,197.80583333,0,862,47,16,345.89083333,3.355,19.014
2019-07-11,77.7,203.77625,0,860,53,13,351.722125,2.908,18.119
2019-07-12,77.4,184.07833333,0,858,50,14,318.88541667,2.908,18.567
2019-07-13,76.5,108.38983333,0,859,54,24,195.44433333,2.908,19.014
2019-07-14,76.6,191.42708333,0,859,52,15,326.50416667,2.908,23.935
2019-07-15,76.5,203.65166667,0,857,54,16,346.75658333,2.684,16.777
2019-07-16,74.3,192.24333333,0,855,56,16,333.775,2.684,15.659
2019-07-17,73.6,182.325,0,856,55,21,318.21920833,2.461,14.764
2019-07-18,76.1,199.41333333,0,855,56,17,339.58291667,2.908,15.435
2019-07-19,74.8,195.50141667,0,854,50,16,336.82316667,2.461,14.764
2019-07-20,73.8,196.87083333,0,857,54,18,340.04625,2.461,14.987
2019-07-21,76.8,198.31458333,0,859,51,16,340.64708333,2.908,22.369
2019-07-22,81.9,196.95166667,0,860,43,12,339.94958333,3.132,17.672
2019-07-23,80.8,169.17541667,0,861,45,16,288.73658333,2.908,19.461
2019-07-24,77,168.98416667,0,862,66,27,268.80979167,2.237,12.303
2019-07-25,75.9,193.40416667,0,861,51,16,326.075,2.684,16.553
2019-07-26,74.7,102.87641667,0,861,57,29,175.18020833,2.461,19.909
2019-07-27,70.7,171.62508333,0.47,863,95,36,261.934875,1.79,11.408
2019-07-28,74.5,178.60916667,0,862,65,14,319.94658333,2.908,17.448
2019-07-29,73.9,103.88425,0,858,57,22,188.179375,2.908,20.804
2019-07-30,76.6,192.19083333,0,856,76,14,332.5415,2.237,18.79
2019-07-31,74.5,90.081666667,0,859,65,22,165.807,2.908,21.475
2019-08-01,73.8,192.2575,0,861,62,26,324.62666667,2.237,12.303
2019-08-02,76.3,187.26916667,0,861,64,21,324.566875,2.461,16.33
2019-08-03,77.2,177.09583333,0,860,48,20,305.847875,3.132,23.04
2019-08-04,78.1,169.260125,0,860,54,20,290.07866667,2.684,17.448
2019-08-05,78.3,183.1,0.01,860,52,18,312.20820833,2.908,21.922
2019-08-06,78.3,169.76833333,0,858,51,17,299.01704167,2.684,18.119
2019-08-07,73.9,58.02325,0,858,60,25,123.70275,2.684,20.132
2019-08-08,67.1,80.13,0.13,859,88,44,152.21833333,2.461,15.882
2019-08-09,70.2,180.0625,0,858,76,29,316.76454167,2.461,15.659
2019-08-10,73.8,170.90666667,0,856,71,17,301.93983333,2.684,24.159
2019-08-11,72.9,175.01541667,0,857,54,17,314.41579167,2.461,13.645
2019-08-12,67.1,169.62,0,862,55,18,315.61691667,2.461,16.106
2019-08-13,70,168.79125,0,862,51,16,312.4005,3.355,21.251
2019-08-14,73.4,161.26958333,0,862,53,15,302.8375,3.132,17.448
2019-08-15,74.5,167.41291667,0,860,53,16,308.12845833,2.684,21.475
2019-08-16,72.1,164.97375,0,857,45,19,305.14066667,2.237,10.961
2019-08-17,70.9,163.02958333,0,855,47,15,305.132,2.684,17.224
2019-08-18,72.3,160.96541667,0,856,55,15,304.70270833,2.908,17.001
2019-08-19,76.1,158.0075,0,857,40,11,299.63529167,3.355,18.79
2019-08-20,75.6,160.929125,0,859,38,11,303.8165,2.908,16.553
2019-08-21,74.7,152.467625,0,857,38,8,294.25929167,3.355,21.251
2019-08-22,72,108.528375,0,853,50,18,210.26666667,3.132,25.054
2019-08-23,67.3,154.28704167,0,857,52,18,295.641875,2.013,12.303
2019-08-24,71.1,157.07954167,0,857,50,16,291.78458333,2.908,19.014
2019-08-25,74.5,158.54916667,0,857,46,17,289.38158333,3.132,18.343
2019-08-26,67.6,152.87125,0,861,46,18,293.5255,1.566,13.422
2019-08-27,66.4,147.65625,0,861,41,10,295.90370833,3.132,20.132
2019-08-28,70.5,147.88958333,0,860,51,12,288.61720833,3.132,21.475
2019-08-29,73.9,107.335125,0.03,859,57,20,202.77391667,2.684,15.211
2019-08-30,75.4,139.64083333,0,859,59,18,257.66954167,2.684,21.698
2019-08-31,74.5,141.82875,0,860,58,14,270.702,2.684,17.895
2019-09-01,74.8,143.32625,0,859,51,11,280.23441667,3.355,20.58
2019-09-02,75.7,143.62541667,0,860,41,10,278.62608333,3.132,21.251
2019-09-03,75.6,111.014,0,861,56,21,201.13970833,2.908,17.672
2019-09-04,75.7,143.39541667,0,860,53,17,262.97408333,2.684,17.001
2019-09-05,78.4,139.65266667,0,862,60,22,241.51625,2.461,16.553
2019-09-06,71.2,81.182041667,0,863,70,41,156.71491667,2.461,15.882
2019-09-07,67.6,116.590125,0,860,75,27,237.229625,2.684,15.211
2019-09-08,61.2,68.135583333,0.75,853,92,37,122.869625,2.908,23.488
2019-09-09,59.9,116.00833333,0,855,77,27,238.75008333,2.684,16.553
2019-09-10,57.6,51.455208333,0.23,853,86,37,116.217375,2.237,15.882
2019-09-11,52.3,74.183875,0.5,860,95,49,107.70758333,2.237,12.974
2019-09-12,55.8,121.24875,0,866,85,31,249.8975,2.684,18.119
2019-09-13,59.9,117.09791667,0,864,62,24,251.10416667,3.132,19.461
2019-09-14,65.3,120.63208333,0,861,55,16,252.693,3.132,20.804
2019-09-15,69.6,121.64083333,0,856,57,13,251.67341667,3.355,20.132
2019-09-16,75,113.63966667,0,851,40,18,206.613625,3.132,18.119
2019-09-17,56.7,123.348625,0.11,857,92,19,224.73591667,2.684,21.922
2019-09-18,57.9,115.20125,0,855,56,20,244.07383333,3.355,22.817
2019-09-19,55.8,99.2575,0,852,66,25,203.69458333,2.013,12.974
2019-09-20,47.3,29.152166667,0.36,856,95,61,56.049125,1.566,11.408
2019-09-21,50.5,66.543333333,0,861,95,47,116.92029167,1.79,8.948
2019-09-22,53.6,107.99125,0,860,69,26,229.69,2.684,15.211
2019-09-23,58.5,111.48625,0,860,76,22,224.32658333,2.461,22.146
2019-09-24,58.8,104.3675,0,862,73,31,213.37629167,2.237,9.843
2019-09-25,60.3,97.3375,0,860,72,26,207.85529167,1.79,12.527
2019-09-26,59.5,97.6425,0,856,63,28,210.02425,2.461,15.435
2019-09-27,59.7,100.67,0.02,851,86,25,176.01183333,1.79,12.527
2019-09-28,49.1,12.388,1.42,846,97,40,23.450375,2.237,14.093
2019-09-29,40.6,45.889833333,0.56,849,98,76,68.126416667,2.013,14.316
2019-09-30,41.9,103.77091667,0,854,91,38,185.69720833,2.461,14.093
2019-10-01,43.5,76.92875,0,855,73,30,194.439,2.237,12.751
2019-10-02,44.4,83.632708333,0,860,83,28,185.17675,2.237,15.435
2019-10-03,48.7,66.965458333,0,858,66,27,185.14304167,3.132,18.567
2019-10-04,46,26.248958333,0.03,857,83,32,82.757916667,2.908,26.396
2019-10-05,43.5,60.863708333,0,865,73,30,156.32195833,2.013,12.303
2019-10-06,45,60.470416667,0,868,72,21,178.41583333,2.684,14.987
2019-10-07,47.3,54.670125,0,863,65,22,173.90575,2.908,15.659
2019-10-08,54.7,57.454583333,0,853,59,17,159.124875,2.461,12.974
2019-10-09,43.7,45.639583333,0.01,853,75,22,117.84091667,2.908,18.567
2019-10-10,28.9,53.868,0,865,77,29,167.1625,2.013,12.527
2019-10-11,33.1,35.309583333,0,867,68,19,146.00195833,2.684,14.54
2019-10-12,40.3,46.505416667,0,860,59,16,162.6345,2.684,15.659
2019-10-13,46.2,45.657083333,0,856,45,13,159.76233333,2.908,16.106
2019-10-14,49.6,46.236875,0,857,48,13,154.09341667,2.908,17.895
2019-10-15,50.5,46.903375,0,863,54,15,148.52541667,3.132,19.685
2019-10-16,54.9,39.894583333,0,860,46,11,139.72675,3.132,21.922
2019-10-17,55.8,22.562166667,0.32,849,94,19,67.403041667,3.132,17.895
2019-10-18,43.3,43.183458333,0,855,94,36,83.000916667,1.79,13.198
2019-10-19,39.7,3.63125,0.12,853,96,39,30.603291667,2.461,27.738
2019-10-20,39,20.950541667,0.02,858,74,46,53.877583333,2.013,11.632
2019-10-21,43.3,23.043,0,862,77,38,66.749458333,1.79,13.869
2019-10-22,48.7,13.689875,0,864,74,44,45.292875,1.342,9.171
2019-10-23,46.2,20.78625,0,863,63,25,99.121708333,2.013,14.54
2019-10-24,38.7,29.454583333,0,869,53,21,125.739875,2.684,13.198
2019-10-25,43.2,35.922083333,0,866,61,22,127.536375,2.461,13.869
2019-10-26,43.2,16.437083333,0,853,81,21,87.803,2.237,17.001
2019-10-27,28.6,30.762833333,0.04,857,92,28,94.216333333,2.237,11.856
2019-10-28,24.6,2.06025,0,857,86,33,63.898458333,2.684,17.448
2019-10-29,19.8,22.919083333,0,857,92,40,97.082458333,3.132,19.909
2019-10-30,15.6,1.54875,0.06,870,60,26,118.421,3.355,17.448
2019-10-31,24.8,23.767041667,0.01,868,58,27,114.49916667,2.684,14.093
2019-11-01,31.6,14.470416667,0,868,69,20,111.27991667,2.461,14.093
2019-11-02,34.5,17.01625,0,867,70,27,107.87829167,3.132,19.238
2019-11-03,39.2,22.286541667,0,861,52,23,107.33491667,2.684,12.527
2019-11-04,40.8,24.68025,0,861,63,28,102.239375,2.013,8.277
2019-11-05,43.2,19.415833333,0,863,73,29,102.59883333,2.908,12.751
2019-11-06,45,16.451666667,0,862,66,26,100.055375,3.132,18.119
2019-11-07,44.1,12.402916667,0,866,61,26,98.794833333,3.132,16.33
2019-11-08,43.9,16.575291667,0,868,64,28,97.972291667,2.684,13.422
2019-11-09,45.7,13.411208333,0,864,63,25,97.352208333,3.132,19.685
2019-11-10,45.5,7.8825,0,860,57,26,70.693708333,2.461,13.645
2019-11-11,42.3,16.197083333,0,866,65,25,93.495458333,2.013,12.303
2019-11-12,38.8,9.863625,0,864,66,31,82.801916667,2.461,15.882
2019-11-13,46.4,23.871625,0,860,58,32,75.766791667,1.566,9.619
2019-11-14,43.9,8.1152083333,0,862,78,39,81.093416667,2.908,16.777
2019-11-15,47.7,15.124333333,0,860,71,25,85.595166667,2.684,14.987
2019-11-16,46.2,9.0725,0,863,59,33,63.622166667,2.237,13.645
2019-11-17,39.7,14.507916667,0,866,79,35,84.319625,2.013,10.737
2019-11-18,45.7,20.107083333,0,860,65,31,73.409666667,1.79,12.974
2019-11-19,46,11.31625,0,848,78,28,77.057666667,2.461,19.014
2019-11-20,40.3,4.1679583333,0.03,847,82,50,22.68325,3.132,24.159
2019-11-21,37.8,-0.020416667,0,854,65,45,37.874458333,5.369,27.962
2019-11-22,36.7,-5.338458333,0,862,76,64,24.103416667,1.79,14.316
2019-11-23,36.1,1.4462916667,0,866,85,47,54.566125,2.237,9.171
2019-11-24,34.3,-7.824791667,0,861,76,54,50.995916667,2.461,11.408
2019-11-25,31.5,-14.49179167,0,848,97,61,10.026791667,1.566,11.185
2019-11-26,21.9,26.984166667,0.1,850,86,51,57.08175,2.237,13.869
2019-11-27,27.5,-2.831375,0,844,92,46,16.319458333,2.684,16.777
2019-11-28,31.3,-1.5105,0.06,846,95,63,35.244791667,2.237,23.488
2019-11-29,31.5,3.7804583333,0.12,841,96,66,20.298291667,2.013,21.698
2019-11-30,25.9,-18.77858333,0.09,857,95,58,41.971208333,1.342,12.974
2019-12-01,17.6,-12.76554167,0,863,87,66,63.521166667,2.684,17.224
2019-12-02,25.2,8.1359166667,0,863,94,71,36.870916667,1.342,8.724
2019-12-03,31.8,20.615708333,0.27,864,96,77,63.981958333,1.118,6.935
2019-12-04,25.5,2.0976666667,0,857,98,85,36.043375,1.342,13.198
2019-12-05,29.1,5.8607916667,0,859,99,93,28.381708333,1.118,6.263
2019-12-06,32.9,22.963083333,0.21,864,99,79,52.529875,1.118,13.198
2019-12-07,30,13.1895,0.11,858,99,75,41.904666667,1.79,9.619
2019-12-08,37.2,14.354333333,0.29,853,95,71,22.953541667,1.79,17.448
2019-12-09,35.2,33.069041667,0,859,94,54,58.342083333,1.118,7.829
2019-12-10,33.8,12.359,0,864,82,56,79.54675,1.79,19.238
2019-12-11,28.9,-9.317458333,0,861,82,59,34.177416667,2.461,17.001
2019-12-12,36.9,11.379208333,0.2,859,96,71,15.523416667,2.237,15.659
2019-12-13,35.8,23.036333333,0,858,97,54,33.288458333,1.79,12.527
2019-12-14,30.4,-12.87370833,0.07,850,98,75,14.457708333,1.342,12.303
2019-12-15,20.3,-18.533375,0,855,91,58,61.594333333,2.461,15.882
2019-12-16,21,22.355666667,0,866,93,58,53.164291667,1.566,10.29
2019-12-17,10.8,26.666041667,0,871,87,61,65.193916667,2.684,19.685
2019-12-18,8.8,9.80675,0,862,86,65,57.006208333,1.566,9.395
2019-12-19,17.6,8.7617916667,0,861,87,54,65.653,1.566,8.053
2019-12-20,23.9,-11.59658333,0,867,88,54,65.803041667,1.79,17.001
2019-12-21,22.5,-11.99854167,0,863,90,56,57.495583333,1.79,14.316
2019-12-22,28.8,-11.95791667,0,856,81,44,43.280208333,1.79,8.948
2019-12-23,35.4,-2.427666667,0.01,853,76,40,50.034166667,2.237,16.553
2019-12-24,39.9,13.092875,0.02,848,91,55,37.734583333,1.79,14.093
2019-12-25,30.9,20.31075,0.06,850,96,67,42.878333333,1.118,7.829
2019-12-26,27,15.432625,0,857,94,63,33.828916667,1.566,12.527
2019-12-27,22.3,11.91375,0,855,94,64,28.285833333,2.013,12.079
2019-12-28,18.5,33.903583333,0,858,90,64,68.488458333,1.79,9.171
2019-12-29,16.9,6.182,0,859,91,59,32.041333333,2.461,17.224
2019-12-30,20.5,34.239083333,0.07,862,93,68,68.531833333,1.342,12.974
2019-12-31,13.5,3.7975416667,0,863,90,66,45.724541667,2.013,15.882
